,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.83,0.9,,,0.95,0.84,1.58,1.37,,,0.93,0.96,2.15,,0.9,0.53,0.55,0.66,0.37,1.0,0.71,1.05,0.93,0.83,0.53
TEMP_0_0,1.19,0.79,,,1.22,0.78,4.02,0.73,,,1.49,1.02,0.86,,1.03,0.57,0.63,0.82,0.4,0.71,0.53,0.45,1.04,0.97,0.6
TEMP_1_1,,13.06,0.62,,4.99,5.62,0.69,,,,1.3,2.31,,0.34,1.38,0.85,0.8,0.97,0.58,1.67,,,1.4,1.27,0.97
TEMP_0_2,,,,0.43,,,,,0.42,0.33,,,1.1,,2.6,1.42,1.8,2.7,0.86,1.4,,,2.63,2.31,1.33
PRES_0_0,0.84,0.84,2.26,,0.84,0.93,,1.93,,,0.91,0.93,1.61,,0.91,0.52,0.54,0.65,0.36,0.9,0.61,0.6,0.91,0.81,0.47
PRES_1_0,1.39,1.05,,,1.65,0.67,,,,,1.85,1.23,1.36,,1.24,0.75,0.88,1.12,0.48,0.9,0.74,,1.31,1.26,0.92
PRES_0_1,3.24,3.45,0.63,,,,0.64,,,,1.25,2.24,,0.34,1.27,0.83,0.79,0.99,0.57,1.69,0.81,,1.33,1.22,0.93
PRES_1_1,1.89,1.16,,,3.45,,,0.6,,,3.37,1.64,1.04,,1.56,0.81,0.81,1.06,0.58,1.06,1.37,,1.54,1.49,1.06
PRES_1_3,,,,0.45,,,,,0.41,,,,1.17,,2.93,1.48,1.95,2.64,0.93,1.62,,,2.66,2.52,1.4
PRES_1_2,,,,0.96,,,,,,0.26,,,2.38,,4.52,3.9,,,1.63,,,,,4.47,
DEWP_1_0,1.01,1.16,0.76,,1.12,1.03,0.76,3.3,,,0.82,1.26,4.38,,0.91,0.55,0.56,0.69,0.38,1.06,0.68,,0.94,0.84,0.53
DEWP_0_0,0.98,0.8,1.74,,1.08,0.78,2.01,0.87,,,1.36,0.81,,,0.95,0.55,0.57,0.73,0.38,0.94,0.63,0.42,0.97,0.92,0.65
DEWP_0_1,2.16,1.2,,0.53,2.0,1.21,,0.9,0.51,0.45,,,0.62,,1.6,0.81,0.97,1.06,0.54,0.73,0.74,,1.53,1.33,0.73
DEWP_1_1,,,2.0,,,,2.14,,,,,,,0.28,3.88,2.17,1.82,,1.84,,,,4.23,3.93,
WSPM_0_1,1.01,0.95,1.01,0.79,1.1,0.88,1.0,1.24,0.87,0.44,0.97,1.12,1.22,0.47,0.81,0.59,0.6,0.94,0.37,1.14,0.98,,1.0,0.84,0.51
WSPM_0_0,1.48,1.29,1.56,1.34,1.68,1.26,1.57,1.23,1.21,,1.59,1.37,1.61,,1.53,0.67,0.83,1.01,0.48,1.89,1.3,,1.29,1.29,0.95
WSPM_1_1,1.66,1.39,1.59,1.48,1.88,1.39,1.69,1.45,1.35,,1.75,1.53,1.77,,1.57,0.77,0.63,1.7,0.55,1.97,,,1.46,1.42,1.01
WSPM_1_2,1.75,1.53,1.5,1.43,1.89,1.39,1.71,1.61,1.79,,2.03,1.65,1.67,,1.71,0.96,0.96,0.6,0.85,3.15,,,1.53,1.56,1.52
WSPM_1_0,1.88,1.64,1.99,1.54,2.08,1.57,1.99,1.7,1.41,,1.92,1.89,1.91,,1.71,0.93,1.24,1.59,0.61,2.48,,,1.72,1.61,1.09
WSPM_0_2,2.31,1.65,3.34,1.48,2.15,1.63,3.58,1.52,1.23,,2.41,2.21,1.32,,5.65,1.36,1.86,1.6,0.99,0.53,,,2.09,1.72,0.79
WSPM_1_3,5.97,2.73,,,6.85,2.29,3.36,2.28,,,13.89,3.21,2.89,,8.69,2.16,,,1.77,,0.35,,3.06,4.07,3.08
WSPM_0_3,4.19,3.48,,,4.0,,,,,,,3.75,,,,4.03,,,2.56,,,0.29,,4.26,1.34
PM10_0,1.04,0.86,0.97,0.81,1.16,0.82,0.97,0.88,0.78,,1.09,0.95,1.02,0.59,0.9,0.51,0.57,0.64,0.34,1.06,0.6,,0.84,0.91,1.04
PM10_1,1.01,0.94,1.05,0.8,1.07,0.89,1.07,1.06,0.83,0.5,1.0,1.08,1.09,0.56,0.94,0.57,0.54,0.78,0.4,0.77,0.58,0.62,1.06,0.82,0.46
PM10_2,1.76,1.58,2.32,2.2,1.93,1.52,2.57,2.14,2.39,,1.97,2.04,1.78,,1.86,0.98,1.1,1.19,0.68,0.88,,0.78,1.95,1.57,0.57
