,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.99,0.46,0.79,0.73,1.0,0.36,1.12,0.47,0.88,0.69,0.24
TEMP_0,0.55,0.99,1.05,0.39,0.68,0.83,1.14,0.48,0.89,0.71,0.29
PRES_1,0.69,0.8,1.0,0.33,0.73,0.68,1.05,0.45,0.84,0.64,0.25
PRES_0,1.06,0.52,0.58,0.99,1.12,0.37,1.25,0.51,0.96,0.79,0.27
DEWP_1,0.9,0.56,0.79,0.67,0.99,0.28,1.08,0.39,0.8,0.7,0.25
DEWP_0,0.6,1.02,1.12,0.39,0.47,0.99,1.19,0.6,1.01,0.66,0.27
WSPM_0,0.72,0.65,0.8,0.53,0.77,0.52,1.0,0.38,0.76,0.62,0.23
WSPM_1,1.06,1.09,1.29,0.82,1.05,1.05,1.45,0.92,1.33,0.85,0.38
PM10_0,0.79,0.72,0.91,0.56,0.81,0.66,1.09,0.55,0.99,0.53,0.18
PM10_1,0.93,0.83,0.99,0.69,1.02,0.59,1.26,0.39,0.84,0.97,0.28
PM10_2,1.13,1.31,1.44,1.0,1.32,0.9,1.76,0.23,0.28,1.14,0.96
