,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,,0.99,0.59,1.0,0.31,0.94,0.76,0.9,0.78,0.64
TEMP_1,,,,,,,,,,,
PRES_1,1.01,0.27,1.0,0.6,1.01,0.33,0.95,0.78,0.91,0.79,0.66
PRES_0,1.7,,1.68,1.0,1.71,,1.63,1.21,1.49,1.34,1.05
DEWP_0,1.0,0.26,0.99,0.59,1.0,0.31,0.94,0.77,0.9,0.78,0.64
DEWP_1,3.21,,2.69,,3.21,1.0,3.2,,,2.62,
WSPM_0,1.06,0.27,1.05,0.6,1.06,0.3,1.0,0.81,0.96,0.81,0.66
WSPM_1,1.31,,1.29,0.89,1.31,,1.23,1.0,1.16,1.18,1.13
PM10_0,1.11,0.27,1.1,0.68,1.11,,1.04,0.87,1.0,0.87,0.98
PM10_1,1.28,,1.26,0.72,1.28,0.31,1.22,0.94,1.18,1.0,0.75
PM10_2,1.55,,1.52,0.95,1.55,0.44,1.48,0.96,1.02,1.22,1.0
